TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201801,-11.536,1.0,-11.567,1.723,1.0,-9999,-9999,-9999,-11.304,-11.321,1.475,-9999,-9999,-11.536,1.0,-11.567,1.723,1.0,-9999,-9999,-9999,3.81357,1.53,1.0,0.858,1.53,1.0,-9999,-9999,240.448,240.448,0.0,175.793,1.0,222.796,175.793,1.0,0.248,1.0,0.09,0.248,1.0,97.307,97.307,0.0,1.242,1.271,1.0,3.186,2.873,0.993952,-9999,-9999,2.922177419354838,1.0,413.474,0.984543,0.157,0.365,0.691,1.124,1.0,1.0,1.0,1.0,19.542,25.698,1.0,1.0,-1.94235,1.0,1.72804,-9999,-9999,0.097021,-19.3123,-9999,-9999,0.580358,-9999,-9999,42.9677,5.03226,40.4194,6.38095,0.78982,0.803757,0.739919,0.739919,0.0140881,0.0141267,0.0343674,0.0351681,0.78755,0.801908,0.739919,0.739919,0.0139585,0.0137192,0.0343145,0.0350065,0.787324,0.798737,0.757107,0.750605,0.0056389,0.00568913,0.720987,0.744563,0.763176,0.78982,0.801908,0.807257,0.843094,0.722589,0.770572,0.78755,0.799926,0.80718,0.834984,0.855686,0.78629,0.778226,0.772849,0.739919,0.739919,0.739247,0.741263,0.78629,0.772849,0.739919,0.739919,0.739247,0.742608,0.733871,0.75885,0.772108,0.147895,0.151539,0.73859,0.73859,0.0144661,0.0145222,0.0343254,0.0346892,0.684211,0.691492,0.0581255,0.0601423,-4760.72,-4760.72,0.0380611,0.0376114,0.0399442,0.0390741,0.756675,0.770337,0.146871,0.150514,0.73859,0.73859,0.0143286,0.0140923,0.0342677,0.0345115,0.683763,0.691186,0.058084,0.0600876,0.709524,0.709524,0.0378591,0.0368952,0.0397518,0.0383851,0.691826,0.714262,0.73354,0.75885,0.770403,0.776518,0.811645,0.693253,0.740592,0.756675,0.768814,0.776465,0.803598,0.824225,0.788481,0.778316,0.771697,0.73859,0.737763,0.737763,0.740182,0.788481,0.771697,0.73859,0.73859,0.737763,0.741795,0.731249,-3225.05,-3225.04,-3225.03,-3225.02,-3225.02,-3225.02,-3225.01,-3225.05,-3225.03,-3225.03,-3225.02,-3225.02,-3225.01,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,-3225.0,0.801478,0.801478,0.764672,0.0103872,0.590796,0.734311,0.77733,0.789304,0.800499,0.800942,0.801607,0.777412,0.777412,0.741926,0.0124763,0.590796,0.605279,0.734311,0.777412,0.796979,0.800499,0.801883,-0.000430885,-0.000430885,-0.0340648,0.00646838,-0.143349,-0.0670273,-0.041115,-0.0207774,-0.0101435,-0.00187406,-0.000430885,-0.0101381,-0.0101381,-0.0453978,0.00803993,-0.143349,-0.139284,-0.0540786,-0.0283456,-0.0124897,-0.0101381,-0.000993935,0.440255,0.399392,0.663834,0.0568689,0.121604,0.399392,0.420989,0.440629,0.877109,1.07528,1.47357,0.440255,0.420989,0.591773,0.0485017,0.397308,0.399392,0.420989,0.440255,0.801261,0.877109,1.07552,0.0,0.0,0.0175862,0.00307335,0.0,0.0,0.0,0.0,0.0352183,0.0390683,0.0486859,0.0,0.0,0.0117753,0.00279147,0.0,0.0,0.0,0.0,0.0289077,0.0352183,0.0390756,-9999,-9999
201802,-12.127,1.0,-12.522,1.87,1.0,-11.318,1.076,1.0,-12.238,-12.552,1.792,-11.66,1.132,-12.127,1.0,-12.522,1.87,1.0,-11.318,1.076,1.0,45.8398,17.855,0.985119,15.994,17.388,0.985119,-9999,-9999,235.227,235.227,0.0,186.913,0.985119,216.988,187.407,0.985119,0.273,1.0,0.119,0.273,1.0,98.765,98.765,0.0,0.405,0.169,1.0,3.149,3.124,1.0,-9999,-9999,26.893529158040028,0.9918154761904763,412.072,0.88244,-0.025,0.159,0.44,0.821,1.0,1.0,1.0,1.0,17.602,25.271,1.0,1.0,-1.61729,1.0,0.546007,-9999,-9999,0.0329807,-17.9307,-9999,-9999,0.422115,-9999,-9999,32.5,15.5,0.0,0.0,0.674096,0.683782,0.395089,0.394345,-9999,-9999,-9999,-9999,0.674096,0.683677,0.395089,0.394345,-9999,-9999,-9999,-9999,0.62613,0.656604,0.489807,0.445629,0.0144279,0.0120563,0.46693,0.478692,0.534581,0.674096,0.683782,0.688602,0.71023,0.472318,0.535651,0.673304,0.679109,0.688602,0.71023,0.712151,0.6875,0.688988,0.6875,0.395089,0.394345,0.393601,0.393601,0.686756,0.6875,0.395089,0.395089,0.393601,0.393601,0.393601,0.668636,0.680818,0.0867692,0.0889036,0.412446,0.411255,-9999,-9999,-9999,-9999,0.605922,0.610518,0.149616,0.14953,0.350885,0.350885,-9999,-9999,-9999,-9999,0.668636,0.68077,0.0867692,0.0888229,0.412446,0.411255,-9999,-9999,-9999,-9999,0.605922,0.610336,0.149616,0.149692,0.350885,0.350885,-9999,-9999,-9999,-9999,0.404218,0.425323,0.483883,0.668636,0.680818,0.686363,0.717737,0.425323,0.483883,0.668636,0.675202,0.686075,0.717737,0.719289,0.823152,0.821022,0.829548,0.412446,0.411255,0.411255,0.411255,0.821022,0.829548,0.412446,0.412446,0.411255,0.411255,0.411255,0.502082,0.525322,0.561416,0.605731,0.610503,0.611116,0.613958,0.507456,0.564565,0.604494,0.606338,0.611948,0.612454,0.621177,0.447607,0.447607,0.435749,0.350885,0.348901,0.348901,0.348901,0.447607,0.435749,0.350885,0.350885,0.348901,0.348901,0.348901,1.5565,1.5565,1.51666,0.0488504,0.694798,1.37633,1.54041,1.5565,1.66045,1.7239,1.8369,1.54131,1.54131,1.41273,0.0563077,0.682641,0.727604,1.37633,1.54131,1.57721,1.66045,1.79696,0.877392,0.872824,0.860056,0.0380432,0.227869,0.759245,0.866313,0.872824,0.971846,1.01367,1.11837,0.867214,0.867214,0.786601,0.0436287,0.21855,0.260585,0.760464,0.867214,0.895834,0.971846,1.08683,0.429303,0.389456,0.641402,0.0549869,0.107127,0.389456,0.410516,0.429668,0.836952,1.03546,1.43692,0.429303,0.410516,0.57308,0.0468015,0.387424,0.389456,0.410516,0.429303,0.769742,0.836952,1.0357,0.0,0.0,0.172748,0.0298374,0.0,0.0,0.0,0.0,0.366033,0.37994,0.452415,0.0,0.0,0.11594,0.0272658,0.0,0.0,0.0,0.0,0.293375,0.366033,0.379986,-9999,-9999
201803,-9.841,1.0,-11.216,2.081,1.0,-8.472,2.215,1.0,-9.701,-10.934,2.137,-8.488,2.394,-9.841,1.0,-11.216,2.081,1.0,-8.472,2.215,1.0,145.07,70.287,0.971102,73.753,72.557,0.971102,-9999,-9999,215.596,215.596,0.0,200.598,0.971102,195.153,199.553,0.971102,0.63,1.0,0.46,0.63,1.0,97.405,97.405,0.0,0.525,0.608,1.0,2.913,3.068,1.0,-9999,-9999,132.1031524168253,0.9724462365591399,412.974,0.491935,-0.118,0.034,0.274,0.607,1.0,1.0,1.0,1.0,15.418,24.81,1.0,1.0,-1.38649,1.0,3.9276,-9999,-9999,4.94169,15.9585,-9999,-9999,1.50051,-9999,-9999,24.4194,23.5806,0.0,0.0,0.349105,0.33862,0.36828,0.362903,-9999,-9999,-9999,-9999,0.34859,0.339191,0.36828,0.364919,-9999,-9999,-9999,-9999,0.341663,0.342267,0.363323,0.352974,0.00528157,0.00572121,0.309163,0.31739,0.321558,0.339191,0.34859,0.349556,0.38101,0.309163,0.316653,0.322701,0.340881,0.349105,0.350708,0.38101,0.40121,0.0409946,0.394489,0.364919,0.36828,0.359543,0.400538,0.40121,0.0409946,0.297715,0.362231,0.36828,0.359543,0.400538,0.498421,0.513427,0.111482,0.109901,0.46476,0.460938,-9999,-9999,-9999,-9999,0.192128,0.157885,0.696312,0.719273,0.278783,0.27227,-9999,-9999,-9999,-9999,0.498421,0.514451,0.111482,0.109329,0.46476,0.46476,-9999,-9999,-9999,-9999,0.191179,0.15794,0.697694,0.719261,0.278783,0.27227,-9999,-9999,-9999,-9999,0.39136,0.422087,0.461245,0.498421,0.513427,0.523273,0.537622,0.39162,0.461245,0.495796,0.504058,0.523273,0.537622,0.544976,0.50083,0.498524,0.491257,0.46476,0.460938,0.454487,0.45173,0.50083,0.491257,0.46476,0.46476,0.454487,0.45173,0.45173,0.0905803,0.152982,0.15794,0.178357,0.192128,0.20439,0.352697,-0.0770237,0.0958652,0.153172,0.170769,0.191179,0.192128,0.352697,0.155262,0.27227,0.27227,0.300967,0.278783,0.302311,0.302311,0.0785908,0.155262,0.27227,0.27227,0.278783,0.278783,0.302311,0.751175,0.751175,0.762186,0.0381303,0.351265,0.691024,0.740647,0.751175,0.804347,0.844453,0.881876,0.740929,0.740929,0.713522,0.0399935,0.349458,0.375705,0.691051,0.740929,0.761262,0.804347,0.868366,0.420035,0.411985,0.419919,0.0412014,-0.112604,0.356074,0.391995,0.413383,0.450117,0.527914,0.559175,0.392339,0.392339,0.371859,0.0419177,-0.114658,0.0625185,0.356074,0.392339,0.420381,0.450117,0.552299,0.505396,0.45179,0.7354,0.0608327,0.181513,0.449825,0.464027,0.505368,0.983789,1.18299,1.5776,0.505232,0.465337,0.652892,0.0522955,0.440407,0.443622,0.45179,0.505018,0.88601,0.983789,1.18326,0.0436313,0.0486699,0.594554,0.0944198,0.0206608,0.0436313,0.0460625,0.0488623,1.23196,1.2361,1.40589,0.046179,0.0436313,0.410421,0.0870312,0.0,0.0382261,0.0436313,0.046232,1.01071,1.23196,1.3237,-9999,-9999
201804,-0.336,1.0,-2.447,1.401,1.0,0.783,2.385,1.0,-0.071,-1.812,1.468,0.847,2.465,-0.336,1.0,-2.447,1.401,1.0,0.783,2.385,1.0,281.183,129.601,0.995833,135.63,129.096,0.995833,-9999,-9999,257.694,257.694,0.0,249.728,0.995833,241.979,249.839,0.995833,1.715,1.0,1.709,1.715,1.0,97.464,97.464,0.0,1.17,1.255,1.0,2.734,2.938,1.0,-9999,-9999,275.6801452020202,0.9972222222222221,413.272,0.502778,-0.078,0.025,0.222,0.506,1.0,1.0,1.0,1.0,18.036,25.093,1.0,1.0,-1.13437,1.0,9.53645,-9999,-9999,0.40267,35.9554,-9999,-9999,0.66767,-9999,-9999,16.3333,31.6667,2.36667,6.83333,-0.072694,-0.117333,0.115972,0.105556,0.0409044,0.0431147,0.135167,0.161519,-0.00917101,-0.0923647,0.139583,0.105556,0.040886,0.0431095,0.135162,0.161518,-0.0272269,-0.0793018,0.149323,0.130382,0.0218287,0.0236297,-0.263644,-0.145894,-0.132347,-0.072694,0.0646347,0.111765,0.190415,-0.33848,-0.246682,-0.145894,-0.102262,0.059404,0.0646347,0.190415,0.0409722,0.103472,0.103472,0.115972,0.158333,0.181944,0.396528,0.0104167,0.0409722,0.103472,0.107639,0.18125,0.158333,0.396528,0.840384,0.813151,0.0958026,0.126511,0.00769231,0.0,0.0727035,0.072737,0.0742336,0.0756228,-0.504515,-0.558589,1.3219,1.37325,0.173162,0.160181,0.0467151,0.05036,0.201278,0.234459,0.840384,0.87643,0.0958026,0.123388,0.00769231,0.0,0.0727035,0.0727016,0.0742336,0.0755887,-0.407334,-0.55202,1.26648,1.38129,0.209993,0.160181,0.0466881,0.05036,0.201272,0.234459,0.688775,0.814089,0.819373,0.835622,0.840384,0.844078,0.872444,0.686792,0.814089,0.821373,0.836559,0.84082,0.855472,0.87643,0.464815,0.0,0.0025641,0.0,0.00769231,0.0102564,0.0,0.464815,0.0,0.0,0.00512821,0.00769231,0.0,0.0,-0.788754,-0.611937,-0.581674,-0.504515,-0.298577,-0.220374,-0.028404,-1.10493,-0.756551,-0.611937,-0.552152,-0.30041,-0.298577,-0.028404,0.0617876,0.156953,0.156953,0.173162,0.238528,0.27573,0.359313,0.0144086,0.0617876,0.156953,0.160181,0.273508,0.238528,0.359313,1.05457,1.05457,1.09475,0.0476864,0.769766,0.999378,1.03697,1.04754,1.10307,1.14064,1.16775,1.03994,1.03994,1.06858,0.0458058,0.769846,0.981519,0.999395,1.03974,1.0561,1.10307,1.15586,1.14777,1.14693,1.17406,0.0638567,0.56417,0.937811,0.975307,1.14693,1.24806,1.34771,1.4297,1.04911,1.04911,1.09581,0.0612396,0.56414,0.871132,0.936665,1.04911,1.18845,1.24801,1.4195,1.11569,1.02252,1.27798,0.0685825,0.7422,0.901244,0.9547,1.11391,1.62288,1.78847,2.11246,1.11391,0.901244,1.13711,0.0666513,0.435887,0.875858,0.909085,1.02252,1.37045,1.62288,1.78888,0.792768,0.883742,1.33251,0.0953656,0.545291,0.792768,0.803437,0.887203,1.96417,1.97409,2.2064,0.803414,0.792768,1.11531,0.0924322,0.32394,0.716666,0.792768,0.839509,1.64195,1.96415,2.19365,-9999,-9999
201805,8.151,1.0,4.902,-9999,1.0,8.717,3.327,1.0,7.655,4.717,-9999,8.173,3.105,8.151,1.0,4.902,-9999,1.0,8.717,3.327,1.0,410.459,185.471,0.973118,201.178,187.892,0.973118,-9999,-9999,287.988,287.988,0.0,300.461,0.973118,275.674,299.129,0.973118,4.89,1.0,4.771,4.89,1.0,98.434,98.434,0.0,1.109,0.607,1.0,3.489,3.895,1.0,0.6797830393939462,0.6041666666666667,378.51574894797153,0.9469086021505376,411.271,0.991263,2.301,2.162,1.832,1.473,1.0,1.0,1.0,1.0,37.884,39.845,1.0,1.0,3.40717,1.0,31.4433,-9999,-9999,0.352152,65.8608,-9999,-9999,0.821599,-9999,-9999,7.32258,40.6774,7.29032,40.6774,-1.21821,-1.21149,0.956317,0.941532,0.0210226,0.0208251,0.0323884,0.0322067,-1.2257,-1.20984,0.956989,0.94086,0.0210308,0.0207722,0.0323938,0.0321725,-1.22087,-1.214,0.95005,0.945329,0.00388426,0.00394306,-1.2635,-1.24094,-1.23738,-1.22588,-1.20834,-1.19166,-1.18336,-1.26183,-1.23738,-1.23166,-1.21049,-1.19845,-1.18824,-1.18299,0.962366,0.959677,0.959677,0.956989,0.939516,0.925403,0.934812,0.962366,0.959677,0.959005,0.941532,0.933468,0.934812,0.934812,1.63529,1.65334,0.423218,0.453203,0.924731,0.896313,0.0404703,0.0408882,0.0436287,0.0444206,-1.63032,-1.62726,2.34014,2.35096,0.959043,0.950927,0.0227614,0.0225015,0.0340849,0.0316508,1.63681,1.66664,0.422744,0.430199,0.924731,0.891705,0.0404552,0.0404861,0.0436147,0.0440508,-1.63925,-1.62879,2.34518,2.35659,0.959849,0.950927,0.0227721,0.0224617,0.0340921,0.0316224,1.63466,1.63681,1.63681,1.65646,1.66685,1.6694,1.71557,1.63237,1.63681,1.63681,1.65646,1.66925,1.67153,1.71557,0.924731,0.924731,0.924731,0.896313,0.943088,0.891705,0.877685,0.924731,0.924731,0.924731,0.896313,0.940399,0.893625,0.877685,-1.68921,-1.66095,-1.6532,-1.63945,-1.62454,-1.61021,-1.59915,-1.6873,-1.65275,-1.64759,-1.62726,-1.62236,-1.60823,-1.59915,0.962577,0.963831,0.963081,0.959849,0.950927,0.941607,0.94409,0.965445,0.963081,0.963831,0.950927,0.941607,0.927229,0.94409,2.13835,2.13835,2.16435,0.0127848,2.1128,2.12103,2.12301,2.12793,2.15527,2.16067,2.36184,2.12324,2.12324,2.18495,0.0159702,2.1128,2.1188,2.1224,2.12777,2.16067,2.35787,2.36483,3.34819,3.34819,3.37835,0.0149599,3.31046,3.33036,3.33611,3.34363,3.35406,3.36103,3.61735,3.34985,3.34893,3.40582,0.0181235,3.31046,3.32968,3.33768,3.34966,3.38005,3.59069,3.61957,2.08794,2.05106,2.0312,0.016298,1.70221,1.97168,1.99247,2.04461,2.08794,2.11578,2.13416,2.09253,2.04039,2.05809,0.0156941,1.87272,1.97626,2.03859,2.05184,2.10812,2.12716,2.20278,3.38242,3.39154,3.38232,0.0131469,3.20693,3.29176,3.31694,3.39141,3.41958,3.45596,3.51555,3.42743,3.38514,3.40798,0.0130473,3.21015,3.31694,3.37842,3.39908,3.46074,3.51528,3.51894,-9999,-9999
